mean_oa,median_oa,mean_ad,median_ad,mean_ac,median_ac,mean_on,median_on,sd_oa,sd_ad,sd_ac,sd_on,shape_oa,shape_ad,shape_ac,shape_on,scale_oa,scale_ad,scale_ac,scale_on,od_mean,od_median,od_sd,od_p95,oc_mean,oc_median,oc_sd,oc_p95,β_0,β_hcw,β_def,β_age,cfr_baseline,cfr_hcw_conf,cfr_nonhcw_prob,cfr_hcw_prob,in_hospital_fatality,los_mean,los_median,los_sd,los_p95
3.635993726500042,2.53646003041925,7.708336598542196,6.782517690033356,11.43602317667219,7.577092857692798,23.771897340818843,11.978867339545268,3.606504512680422,4.685696724770927,12.064467900094748,31.598482858312146,1.0164202071940969,2.706281627452873,0.8985323324628903,0.565972369421119,3.5772544669664446,2.8483127995060924,12.72744759815808,42.00186904023765,11.851684009000891,10.726858598275383,6.37721556958525,24.20881860141188,14.885721785738045,11.252576679462576,12.129436595942511,37.66060820511435,0.23459090042554853,-1.277950329198395,1.805843607188221,-0.18900956903759727,0.5583802342696039,0.26050231017807585,0.8849775048918962,0.6818928326604817,0.5388608222447827,8.754718286719278,6.3462049324632215,8.581187178540025,25.095220884625277
4.889433090342933,3.8383996840401386,8.433342219734458,6.779868393545723,9.189728535240153,5.77575992347829,18.322320329196405,9.838419904352417,4.028466445071859,6.617063675915506,10.245393908319103,23.315028392182686,1.4731179235708525,1.6243096349011308,0.8045407461766371,0.6175740599382151,3.319105016719163,5.191954808694946,11.422328302092666,29.66821555139387,13.506540050292022,11.668613806978131,8.01315862818694,29.012223509879572,14.700677011691598,11.828317161204762,11.3475752523685,37.69975770304323,-0.7329146471106085,-0.7369832325377625,2.0892723948843317,-0.1567470470218289,0.3245554543311583,0.1869581362545789,0.7951670985864517,0.6500762784665469,0.5099494615476482,8.432761906244696,5.7957721095939565,8.753460294509031,25.171837609609447
4.713691265828763,3.7425187683160837,8.451996756143188,6.758761903739806,9.012945393791997,5.647336992741499,17.91416142752699,9.667513518545533,3.7969986754309155,6.707791340265702,10.078481567598507,22.71296618240969,1.5411374595115228,1.587667498623404,0.7997297791622344,0.6220785952926806,3.058579386762041,5.32353075405999,11.269988474398946,28.797263823389695,13.114583787581726,12.028529653577863,7.130457431202786,25.74859782960079,13.62965353322192,10.714435228640088,10.714151223203864,34.51163430262992,-0.7565354799098201,-0.5721175439543597,2.057141623254648,-0.12084472466494495,0.31939892316416296,0.20938225814524247,0.7859369783004022,0.6744735185354797,0.7137189476251995,8.542749717387219,6.595450731883231,7.467449749942235,22.876527358910728
3.5369266625302727,2.7098578514016123,7.716008589477141,6.156531257064989,6.171388578252323,4.828001680717606,16.750208529912957,9.733111801995316,3.04842767763376,6.152363297207615,5.1188993690646685,20.04795337085907,1.346171270176526,1.5729012571941523,1.4534918497437805,0.6980722098448107,2.6273972271496095,4.905589943542597,4.24590518298414,23.99495108627332,11.134378724119598,9.747885759572688,7.3819509499510385,24.245153497438253,9.541718222856511,8.53289009749295,5.522113468990794,19.70266306251253,-0.257915918842591,-1.0400618164001652,1.9462314934910734,0.039453686613456294,0.4358760903435529,0.21450555753254458,0.8440025130940376,0.6566168432637514,0.4541195571161424,6.651929430871525,5.1048472812782695,5.430492052292681,16.83030204372122
3.751527123216806,2.934415783432902,7.715986919446576,6.188349322326327,6.8068055183325535,5.021634899015688,20.33139789903839,10.972403372818205,3.112704219384252,6.085492175800992,6.242434781126338,25.777024397823094,1.4525813794037685,1.6076501623239632,1.188991246159829,0.622112481262381,2.582662270362209,4.79954352027223,5.724857554937419,32.68122487718336,11.111227998733307,9.423636614796937,6.933495811141019,25.69292799369154,10.665130413361412,9.124815232934465,7.043894523844883,24.961552444077732,0.08554354267785882,-1.02715281070039,1.94591660429544,-0.4678981876748691,0.521372853918436,0.28057539258633185,0.8840608229785871,0.7319046090244898,0.47878901916174044,7.177868758063426,5.382314267664359,6.146161904975308,18.999046113712314
4.023091151215447,2.8621533010894766,7.033272450353612,6.234044541578042,8.393153322235285,6.450838779861386,17.897553758635627,8.957529331298758,3.88817012306165,4.155317576945249,7.193591716007616,23.89550067448825,1.0706049015886223,2.8648800305272637,1.3613153549451824,0.5609899512237201,3.7577738951556863,2.4549971989784094,6.165473188667046,31.903519340399324,10.775125746658698,10.004174370295162,5.509671877421591,21.252252447524675,12.99495459855032,11.945752187926093,8.05444360699993,28.56776007680023,-0.2942855597861488,-1.264901751948786,2.4170162044735743,-0.8650316329880077,0.4269550162990904,0.1737632934245796,0.893092925865424,0.7022068483201858,0.5965209598236347,7.665543416409393,6.4499636952619355,5.498922289952762,18.06339943184099
3.975824582440216,2.7363402520862823,7.145445518448822,6.3912889034386176,8.377866996908196,6.340603389236103,17.37721351830682,9.304381885619794,4.0112020250144385,4.0645970545709575,7.374645066363041,22.157879042786394,0.9824384641675753,3.0904635677706582,1.2905792457355438,0.6150407628479992,4.0468942610150656,2.3120950503885966,6.491555651922305,28.25375904816477,11.667898523754296,11.119118608836743,5.843094301899692,21.942992837887978,12.175692752307137,10.027933918137549,8.373400741815265,28.440226680074886,-0.4827215407576929,-1.2479255053000822,2.322522648338479,-0.8765506983751699,0.3816096792838983,0.150504834173556,0.8629251830709177,0.6437953801367429,0.6033990524789277,8.138583297929518,6.541076503862846,6.171886879548646,20.334404752342728
4.134675445987789,3.261029232369106,8.693948015480643,7.0230345357062305,6.939462075757517,4.909848639010614,20.68233923266974,11.531685422183564,3.3755689138717133,6.750033283002004,6.756787892174889,25.588343321682988,1.5003372519063163,1.6589078016507957,1.0548022357966456,0.6533034869589435,2.7558306912224593,5.240766248027292,6.57892241811229,31.658087926246612,12.777128426462166,11.252989976748218,7.386640894726083,26.841642908175338,10.636757399304905,9.705945638386082,6.815225140864775,22.571480130276697,-0.05295552356249819,-1.0539859398120173,2.3522793805359234,-0.01380228529630799,0.48676421204435344,0.2484415339364694,0.9088210256291768,0.7764917891101332,0.5955048326293766,8.460463404205058,6.562724248655748,7.314678929751493,21.65411671383177
4.031296934319366,3.1568869366782697,8.913149417676742,7.234096652383112,6.397791885587012,4.424910849486516,22.07133402630171,11.424824944205136,3.337432550832521,6.847431294342456,6.415424231973114,28.817331615687507,1.4590312092540163,1.6943651386614107,0.9945106932568052,0.5866102380728414,2.7629956842256416,5.260465536205699,6.4331051731939075,37.625211075093844,13.083219014129748,11.420515704758927,7.587345722688853,27.043763273185114,11.032302727502325,9.401965959561828,7.464460597595079,25.059161961386742,0.01009949225825015,-1.0576921239751926,2.0317593657805832,0.041594139157531705,0.5025248516034143,0.2596876494909364,0.8851224133431769,0.7279342046287401,0.5848601114309914,8.287241698415468,6.147543296951959,6.901422341557931,22.167543051855958
4.100386255839652,2.752530160293722,6.681398726996486,5.875943267824353,8.24198742535561,6.0639112220107725,17.681492994965232,10.713319333329729,4.261979517582636,4.069199180384963,7.590048296807178,20.40613691523401,0.9256074080205067,2.6959813483554735,1.1791656419313687,0.7507861875203731,4.429941053095816,2.4782807681781938,6.989677389052793,23.55063703737282,10.437408466162854,9.490060429751988,5.661860889340543,21.56774766399618,12.742096331809263,10.813669947478374,8.705178418815931,30.128835242269204,-0.024398099960659607,-0.9099393846209279,2.348729522571777,-0.4980459613569284,0.49390077756246353,0.2820455620739631,0.9108722093672973,0.804457759223862,0.5114206662781162,7.1285208112318115,5.722719216176536,5.7763828129217965,18.7063165847343
